date,group,duration,unique_users,unique_converters,conversion_events,daily_cvr
2026-03-18,A,Weekly,178,1,1,0.5618
2026-03-18,B,3 Months,196,0,0,0.0
2026-03-18,B,All,196,5,5,2.551
2026-03-18,B,Monthly,196,2,2,1.0204
2026-03-18,B,Weekly,196,3,3,1.5306
2026-03-19,A,3 Months,170,0,0,0.0
2026-03-19,A,All,170,3,3,1.7647
2026-03-19,A,Monthly,170,3,3,1.7647
2026-03-19,A,Weekly,170,0,0,0.0
2026-03-19,B,3 Months,193,0,0,0.0
2026-03-19,B,All,193,0,0,0.0
2026-03-19,B,Monthly,193,0,0,0.0
2026-03-19,B,Weekly,193,0,0,0.0
